Organismo,Periodo,PlanDeCuenta,TotalPresupuesto,Aumento,Disminucion,TotalGastado,CantidadEmpleados,CantidadCargos
89,2021,45,12000.0,0.0,0.0,0.0,0.0,0.0
89,2021,47,195000.0,0.0,0.0,26990.0,0.0,0.0
89,2021,48,585000.0,0.0,0.0,235864.61,0.0,0.0
89,2021,50,900000.0,0.0,500000.0,0.0,0.0,0.0
89,2021,51,100000.0,0.0,0.0,45741.979999999996,0.0,0.0
89,2021,53,250000.0,0.0,0.0,245604.51,0.0,0.0
89,2021,54,50000.0,42000.0,0.0,92000.0,0.0,0.0
89,2021,55,55000.0,0.0,0.0,31543.83,0.0,0.0
89,2022,34,3600000.0,0.0,0.0,3430848.27,8.0,8.0
89,2022,35,555800.0,444200.0,0.0,464265.75,0.0,0.0
89,2022,37,300000.0,0.0,0.0,210990.32,0.0,0.0
89,2022,38,1056000.0,0.0,0.0,1056000.0,0.0,0.0
89,2022,39,7000000.0,4500000.0,0.0,11546192.92,0.0,0.0
89,2022,42,180000.0,0.0,0.0,85935.0,0.0,0.0
89,2022,43,90000.0,0.0,0.0,49767.34,0.0,0.0
89,2022,44,120000.0,0.0,0.0,0.0,0.0,0.0
89,2022,45,20000.0,0.0,0.0,0.0,0.0,0.0
89,2022,46,244200.0,0.0,0.0,244200.0,0.0,0.0
89,2022,47,300000.0,0.0,0.0,0.0,0.0,0.0
89,2022,48,880000.0,0.0,0.0,152101.27,0.0,0.0
89,2022,50,10000000.0,0.0,0.0,0.0,0.0,0.0
89,2022,51,100000.0,0.0,0.0,127954.35,0.0,0.0
89,2022,53,425000.0,175000.0,0.0,450853.96,0.0,0.0
89,2022,54,100000.0,1400000.0,0.0,818000.0,0.0,0.0
89,2022,55,80000.0,0.0,0.0,59537.5,0.0,0.0
89,2023,34,3600000.0,3400000.0,0.0,7327345.03,4.0,4.0
89,2023,35,1000000.0,0.0,0.0,778054.64,0.0,0.0
89,2023,37,300000.0,0.0,0.0,251701.75,0.0,0.0
89,2023,38,1056000.0,0.0,280000.0,176000.0,0.0,0.0
89,2023,39,11500000.0,8500000.0,0.0,16761172.0,0.0,0.0
89,2023,42,180000.0,0.0,100000.0,0.0,0.0,0.0
89,2023,43,90000.0,0.0,0.0,22500.0,0.0,0.0
89,2023,44,120000.0,0.0,70000.0,0.0,0.0,0.0
89,2023,45,20000.0,0.0,20000.0,13800.0,0.0,0.0
89,2023,46,244200.0,31800.0,0.0,276000.0,0.0,0.0
89,2023,47,300000.0,0.0,0.0,0.0,0.0,0.0
89,2023,48,880000.0,880000.0,0.0,1675195.53,0.0,0.0
89,2023,50,10000000.0,20000000.0,0.0,20064994.15,0.0,0.0
89,2023,51,100000.0,50000.0,0.0,26184.47,0.0,0.0
89,2023,53,600000.0,600000.0,0.0,1237188.22,0.0,0.0
89,2023,54,1500000.0,702000.0,0.0,0.0,0.0,0.0
89,2023,55,80000.0,80000.0,0.0,148371.63,0.0,0.0
89,2024,34,22820000.0,2000000.0,0.0,19961381.03,4.0,4.0
89,2024,35,2700000.0,1800000.0,0.0,4641476.33,0.0,0.0
89,2024,37,810000.0,0.0,0.0,840105.4400000001,0.0,0.0
89,2024,38,1080000.0,0.0,1080000.0,0.0,0.0,0.0
89,2024,39,42000000.0,8000000.0,0.0,46359134.0,0.0,0.0
89,2024,42,100000.0,0.0,0.0,83771.75,0.0,0.0
89,2024,43,243000.0,1500000.0,0.0,1831300.0,0.0,0.0
89,2024,44,135000.0,0.0,0.0,0.0,0.0,0.0
89,2024,45,0.0,250000.0,0.0,83350.0,0.0,0.0
89,2024,46,1000000.0,0.0,0.0,857000.0,0.0,0.0
89,2024,47,500000.0,0.0,0.0,156990.0,0.0,0.0
89,2024,48,3500000.0,1500000.0,0.0,6638398.98,0.0,0.0
89,2024,50,45000000.0,95000000.0,0.0,122504130.65,0.0,0.0
89,2024,51,405000.0,0.0,0.0,170916.71,0.0,0.0
89,2024,53,3000000.0,0.0,0.0,3919469.76,0.0,0.0
89,2024,54,2202000.0,1798000.0,0.0,4202000.0,0.0,0.0
89,2024,55,432000.0,0.0,0.0,440942.47,0.0,0.0
89,2024,108,3240000.0,0.0,0.0,0.0,0.0,0.0
89,2025,34,54000000.0,0.0,0.0,0.0,4.0,4.0
89,2025,35,9000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,37,1620000.0,0.0,0.0,0.0,0.0,0.0
89,2025,39,110000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,42,200000.0,0.0,0.0,0.0,0.0,0.0
89,2025,43,486000.0,0.0,0.0,0.0,0.0,0.0
89,2025,44,270000.0,0.0,0.0,0.0,0.0,0.0
89,2025,45,500000.0,0.0,0.0,0.0,0.0,0.0
89,2025,46,100000.0,0.0,0.0,0.0,0.0,0.0
89,2025,47,15000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,48,10000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,50,10000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,51,810000.0,0.0,0.0,0.0,0.0,0.0
89,2025,53,6000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,54,4000000.0,0.0,0.0,0.0,0.0,0.0
89,2025,55,864000.0,0.0,0.0,0.0,0.0,0.0
89,2025,108,9000000.0,0.0,0.0,0.0,0.0,0.0
97,2015,34,647500.0,0.0,0.0,0.0,10.0,10.0
97,2015,35,200000.0,0.0,0.0,0.0,0.0,0.0
97,2015,36,11000.0,0.0,0.0,0.0,0.0,0.0
97,2015,37,30000.0,0.0,0.0,0.0,0.0,0.0
97,2015,38,240000.0,0.0,0.0,0.0,0.0,0.0
97,2015,40,67200.0,0.0,0.0,0.0,0.0,0.0
97,2015,41,5000.0,0.0,0.0,0.0,0.0,0.0
97,2015,42,37500.0,0.0,0.0,0.0,0.0,0.0
97,2015,43,18000.0,0.0,0.0,0.0,0.0,0.0
97,2015,45,4000.0,0.0,0.0,0.0,0.0,0.0
97,2015,46,10000.0,0.0,0.0,0.0,0.0,0.0
97,2015,48,150000.0,0.0,0.0,0.0,0.0,0.0
97,2015,51,11350.0,0.0,0.0,0.0,0.0,0.0
97,2015,55,5000.0,0.0,0.0,0.0,0.0,0.0
97,2016,34,420875.0,0.0,29000.0,357157.9,10.0,10.0
97,2016,35,130000.0,0.0,0.0,88213.0,0.0,0.0
97,2016,36,5500.0,0.0,0.0,0.0,0.0,0.0
97,2016,37,24000.0,0.0,0.0,20269.7,0.0,0.0
97,2016,38,156000.0,0.0,0.0,156000.0,0.0,0.0
97,2016,40,43680.0,0.0,0.0,43680.0,0.0,0.0
97,2016,41,2500.0,39000.0,0.0,39000.0,0.0,0.0
97,2016,42,18750.0,0.0,0.0,0.0,0.0,0.0
97,2016,43,18000.0,0.0,0.0,15768.18,0.0,0.0
97,2016,45,2000.0,0.0,0.0,1370.0,0.0,0.0
97,2016,46,10000.0,0.0,10000.0,0.0,0.0,0.0
97,2016,48,195000.0,0.0,0.0,268125.24,0.0,0.0
97,2016,51,11350.0,0.0,0.0,4591.49,0.0,0.0
97,2016,55,5000.0,0.0,0.0,0.0,0.0,0.0
97,2017,34,547137.5,0.0,0.0,476116.57,10.0,10.0
97,2017,35,169000.0,0.0,0.0,143229.5,0.0,0.0
97,2017,36,5500.0,0.0,0.0,0.0,0.0,0.0
97,2017,37,72000.0,0.0,0.0,59367.33,0.0,0.0
97,2017,38,204000.0,0.0,0.0,204000.0,0.0,0.0
97,2017,40,57000.0,0.0,0.0,57000.0,0.0,0.0
97,2017,41,2500.0,0.0,0.0,0.0,0.0,0.0
97,2017,42,18750.0,0.0,0.0,0.0,0.0,0.0
97,2017,43,23400.0,0.0,0.0,19012.35,0.0,0.0
97,2017,45,4000.0,0.0,0.0,0.0,0.0,0.0
97,2017,46,10000.0,0.0,0.0,0.0,0.0,0.0
97,2017,47,50000.0,0.0,0.0,0.0,0.0,0.0
97,2017,48,273000.0,0.0,0.0,299451.03,0.0,0.0
97,2017,51,14755.0,0.0,0.0,5664.41,0.0,0.0
97,2017,55,5000.0,0.0,0.0,0.0,0.0,0.0
97,2018,34,683922.0,0.0,0.0,491137.33,10.0,10.0
97,2018,35,211250.0,0.0,0.0,159629.11,0.0,0.0
97,2018,36,6875.0,0.0,0.0,0.0,0.0,0.0
97,2018,37,90000.0,0.0,0.0,89497.79,0.0,0.0
97,2018,38,255000.0,0.0,0.0,233750.0,0.0,0.0
97,2018,39,0.0,0.0,0.0,11214.0,0.0,0.0
97,2018,40,71250.0,0.0,0.0,65307.0,0.0,0.0
97,2018,41,3125.0,0.0,0.0,470.0,0.0,0.0
97,2018,42,23438.0,0.0,0.0,0.0,0.0,0.0
97,2018,43,18830.0,0.0,0.0,8845.0,0.0,0.0
97,2018,45,5000.0,0.0,0.0,0.0,0.0,0.0
97,2018,46,12500.0,0.0,0.0,0.0,0.0,0.0
97,2018,47,3262500.0,0.0,0.0,0.0,0.0,0.0
97,2018,48,341250.0,0.0,0.0,455369.84,0.0,0.0
97,2018,51,19181.75,0.0,0.0,5983.14,0.0,0.0
97,2018,53,25000.0,0.0,0.0,0.0,0.0,0.0
97,2018,55,6250.0,0.0,0.0,0.0,0.0,0.0
97,2019,34,991686.4,0.0,0.0,888122.77,12.0,12.0
97,2019,35,306312.5,0.0,0.0,247132.59,0.0,0.0
97,2019,36,6875.0,0.0,0.0,0.0,0.0,0.0
97,2019,37,130500.0,0.0,0.0,117874.3,0.0,0.0
97,2019,38,369750.0,0.0,0.0,371744.0,0.0,0.0
97,2019,40,103312.5,0.0,0.0,103308.0,0.0,0.0
97,2019,41,4531.25,0.0,0.0,10000.0,0.0,0.0
97,2019,42,33985.0,0.0,0.0,0.0,0.0,0.0
97,2019,43,25830.0,0.0,0.0,10099.5,0.0,0.0
97,2019,45,7250.0,0.0,0.0,0.0,0.0,0.0
97,2019,46,18125.0,0.0,0.0,0.0,0.0,0.0
97,2019,47,4250000.0,0.0,0.0,10655.58,0.0,0.0
97,2019,48,494812.5,0.0,0.0,828283.84,0.0,0.0
97,2019,51,27813.79,0.0,0.0,17714.86,0.0,0.0
97,2019,53,25000.0,0.0,0.0,17086.45,0.0,0.0
97,2019,55,9062.5,0.0,0.0,0.0,0.0,0.0
97,2020,34,1437945.28,0.0,0.0,1027336.1799999999,12.0,12.0
97,2020,35,428837.5,0.0,0.0,319388.94,0.0,0.0
97,2020,36,6875.0,0.0,0.0,0.0,0.0,0.0
97,2020,37,156600.0,0.0,0.0,139383.49,0.0,0.0
97,2020,38,517650.0,0.0,0.0,517200.0,0.0,0.0
97,2020,40,144637.5,0.0,0.0,132550.0,0.0,0.0
97,2020,41,4531.25,0.0,0.0,5000.0,0.0,0.0
97,2020,42,49278.25,0.0,0.0,0.0,0.0,0.0
97,2020,43,25830.0,0.0,0.0,12015.1,0.0,0.0
97,2020,45,7250.0,0.0,0.0,0.0,0.0,0.0
97,2020,46,18125.0,0.0,0.0,0.0,0.0,0.0
97,2020,47,6250000.0,0.0,0.0,0.0,0.0,0.0
97,2020,48,692737.5,0.0,0.0,460790.2,0.0,0.0
97,2020,51,37548.62,0.0,0.0,23706.83,0.0,0.0
97,2020,53,25000.0,0.0,0.0,25456.7,0.0,0.0
97,2020,55,9062.5,0.0,0.0,0.0,0.0,0.0
97,2021,34,1797431.6,0.0,0.0,1832583.93,12.0,12.0
97,2021,35,536046.88,0.0,0.0,637261.9,0.0,0.0
97,2021,36,8593.75,0.0,0.0,0.0,0.0,0.0
97,2021,37,195750.0,0.0,0.0,201125.41,0.0,0.0
97,2021,38,639980.0,0.0,0.0,639960.0,0.0,0.0
97,2021,40,180796.88,0.0,0.0,165660.0,0.0,0.0
97,2021,41,5664.06,55000.0,0.0,35000.0,0.0,0.0
97,2021,42,49278.25,0.0,0.0,12050.0,0.0,0.0
97,2021,43,32287.5,10000.0,0.0,30530.0,0.0,0.0
97,2021,46,22656.25,0.0,0.0,0.0,0.0,0.0
97,2021,47,10000000.0,3000000.0,0.0,12822546.08,0.0,0.0
97,2021,48,865921.88,150000.0,0.0,1353696.18,0.0,0.0
97,2021,51,46935.77,0.0,0.0,5939.5599999999995,0.0,0.0
97,2021,53,31250.0,5000.0,0.0,32620.85,0.0,0.0
97,2022,34,3390275.0,0.0,0.0,3947002.41,12.0,12.0
97,2022,35,723663.0,0.0,0.0,677837.33,0.0,0.0
97,2022,36,8593.0,0.0,0.0,0.0,0.0,0.0
97,2022,37,274049.49,0.0,0.0,201582.83,0.0,0.0
97,2022,38,895972.0,0.0,0.0,895968.0,0.0,0.0
97,2022,40,262155.0,0.0,0.0,262152.0,0.0,0.0
97,2022,41,60664.0,0.0,0.0,0.0,0.0,0.0
97,2022,42,66525.0,0.0,0.0,42819.41,0.0,0.0
97,2022,43,42287.0,0.0,0.0,65322.16,0.0,0.0
97,2022,45,40000.0,0.0,0.0,0.0,0.0,0.0
97,2022,46,2600000.0,0.0,0.0,0.0,0.0,0.0
97,2022,47,100000.0,600000.0,0.0,642000.0,0.0,0.0
97,2022,48,1371494.0,0.0,0.0,1919207.64,0.0,0.0
97,2022,51,63363.0,0.0,0.0,20550.65,0.0,0.0
97,2022,53,36250.0,40000.0,0.0,68196.91,0.0,0.0
97,2023,34,8475687.0,524313.0,0.0,9495285.81,10.0,10.0
97,2023,35,1447326.0,352674.0,0.0,2042916.88,0.0,0.0
97,2023,36,8593.0,0.0,0.0,0.0,0.0,0.0
97,2023,37,548099.0,0.0,0.0,387121.75,0.0,0.0
97,2023,38,1791944.0,0.0,0.0,1791944.2400000002,0.0,0.0
97,2023,40,524310.0,0.0,0.0,524304.0,0.0,0.0
97,2023,41,121328.0,0.0,0.0,181500.0,0.0,0.0
97,2023,42,133050.0,0.0,0.0,0.0,0.0,0.0
97,2023,43,84574.0,0.0,0.0,154435.0,0.0,0.0
97,2023,45,40000.0,0.0,0.0,0.0,0.0,0.0
97,2023,46,2600000.0,0.0,0.0,0.0,0.0,0.0
97,2023,47,1400000.0,0.0,0.0,0.0,0.0,0.0
97,2023,48,2742988.0,1000000.0,0.0,5546885.19,0.0,0.0
97,2023,51,126726.0,0.0,0.0,92252.08,0.0,0.0
97,2023,53,152500.0,0.0,0.0,138983.77,0.0,0.0
97,2024,34,24300000.0,0.0,0.0,29337137.16,10.0,10.0
97,2024,35,4860000.0,0.0,0.0,5354000.0,0.0,0.0
97,2024,36,8593.0,0.0,0.0,0.0,0.0,0.0
97,2024,37,1479867.0,0.0,0.0,1172779.33,0.0,0.0
97,2024,38,6000000.0,3000000.0,0.0,6000000.0,0.0,0.0
97,2024,40,1415637.0,0.0,0.0,1297659.0,0.0,0.0
97,2024,41,327585.0,0.0,0.0,0.0,0.0,0.0
97,2024,42,359235.0,440765.0,0.0,594010.51,0.0,0.0
97,2024,43,228349.0,571651.0,0.0,714587.4199999999,0.0,0.0
97,2024,45,40000.0,0.0,0.0,0.0,0.0,0.0
97,2024,46,1000000.0,0.0,0.0,0.0,0.0,0.0
97,2024,47,1400000.0,0.0,0.0,0.0,0.0,0.0
97,2024,48,10106067.0,0.0,0.0,11390493.540000001,0.0,0.0
97,2024,51,342160.0,657840.0,0.0,834566.98,0.0,0.0
97,2024,53,411750.0,0.0,0.0,0.0,0.0,0.0
97,2025,34,63180000.0,0.0,0.0,2908795.1799999997,10.0,10.0
97,2025,35,12636000.0,0.0,0.0,0.0,0.0,0.0
97,2025,36,8593.0,0.0,0.0,0.0,0.0,0.0
97,2025,37,3847654.0,0.0,0.0,0.0,0.0,0.0
97,2025,38,15600000.0,0.0,0.0,0.0,0.0,0.0
97,2025,40,3680656.0,0.0,0.0,0.0,0.0,0.0
97,2025,41,851721.0,0.0,0.0,0.0,0.0,0.0
97,2025,42,934011.0,0.0,0.0,0.0,0.0,0.0
97,2025,43,593707.0,0.0,0.0,0.0,0.0,0.0
97,2025,45,40000.0,0.0,0.0,0.0,0.0,0.0
97,2025,46,1000000.0,0.0,0.0,0.0,0.0,0.0
97,2025,47,1400000.0,0.0,0.0,0.0,0.0,0.0
97,2025,48,26275774.0,0.0,0.0,0.0,0.0,0.0
97,2025,51,889616.0,0.0,0.0,0.0,0.0,0.0
97,2025,53,1070550.0,0.0,0.0,0.0,0.0,0.0
98,2015,34,193375.0,0.0,0.0,0.0,7.0,7.0
98,2015,35,175000.0,0.0,6000.0,0.0,0.0,0.0
98,2015,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2015,37,37537.5,0.0,0.0,0.0,0.0,0.0
98,2015,38,50400.0,0.0,0.0,0.0,0.0,0.0
98,2015,39,7800.0,0.0,0.0,0.0,0.0,0.0
98,2015,40,18480.0,0.0,0.0,0.0,0.0,0.0
98,2015,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2015,42,2500.0,0.0,0.0,0.0,0.0,0.0
98,2015,43,3125.0,2500.0,0.0,0.0,0.0,0.0
98,2015,44,1250.0,0.0,0.0,0.0,0.0,0.0
98,2015,45,625.0,0.0,0.0,0.0,0.0,0.0
98,2015,47,8750.0,0.0,0.0,0.0,0.0,0.0
98,2015,48,14000.0,0.0,0.0,0.0,0.0,0.0
98,2015,51,9375.0,3500.0,0.0,0.0,0.0,0.0
98,2016,34,252000.0,0.0,0.0,224745.28,7.0,7.0
98,2016,35,175000.0,0.0,0.0,259013.66999999998,0.0,0.0
98,2016,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2016,37,48798.75,0.0,0.0,42933.94,0.0,0.0
98,2016,38,65520.0,0.0,0.0,65520.0,0.0,0.0
98,2016,39,7800.0,0.0,0.0,6068.63,0.0,0.0
98,2016,40,24000.0,0.0,0.0,21240.0,0.0,0.0
98,2016,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2016,42,2500.0,0.0,0.0,6206.51,0.0,0.0
98,2016,43,6250.0,0.0,0.0,4411.53,0.0,0.0
98,2016,44,1250.0,0.0,0.0,0.0,0.0,0.0
98,2016,45,625.0,0.0,0.0,0.0,0.0,0.0
98,2016,47,8750.0,0.0,0.0,0.0,0.0,0.0
98,2016,48,14000.0,0.0,0.0,6205.0,0.0,0.0
98,2016,51,18000.0,0.0,0.0,13912.58,0.0,0.0
98,2017,34,327600.0,0.0,0.0,280397.55,7.0,7.0
98,2017,35,245000.0,0.0,0.0,277041.91000000003,0.0,0.0
98,2017,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2017,37,68000.0,0.0,0.0,47098.82,0.0,0.0
98,2017,38,85176.0,0.0,0.0,77784.0,0.0,0.0
98,2017,39,10140.0,0.0,0.0,2778.0,0.0,0.0
98,2017,40,31200.0,0.0,0.0,31200.0,0.0,0.0
98,2017,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2017,42,2500.0,0.0,0.0,2760.0,0.0,0.0
98,2017,43,8125.0,0.0,0.0,9099.28,0.0,0.0
98,2017,44,1250.0,0.0,0.0,0.0,0.0,0.0
98,2017,45,625.0,0.0,0.0,0.0,0.0,0.0
98,2017,47,8750.0,0.0,0.0,0.0,0.0,0.0
98,2017,48,19600.0,0.0,0.0,9787.67,0.0,0.0
98,2017,51,33825.0,0.0,0.0,16514.88,0.0,0.0
98,2018,34,425880.0,0.0,0.0,306256.25,7.0,7.0
98,2018,35,350000.0,0.0,0.0,367454.17,0.0,0.0
98,2018,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2018,37,88400.0,0.0,0.0,62810.22,0.0,0.0
98,2018,38,111000.0,0.0,0.0,111000.0,0.0,0.0
98,2018,39,13182.0,0.0,0.0,0.0,0.0,0.0
98,2018,40,40560.0,0.0,0.0,37180.0,0.0,0.0
98,2018,41,5000.0,0.0,0.0,470.0,0.0,0.0
98,2018,42,5000.0,10000.0,0.0,0.0,0.0,0.0
98,2018,43,8000.0,0.0,0.0,3169.0,0.0,0.0
98,2018,45,1000.0,0.0,0.0,0.0,0.0,0.0
98,2018,47,10000.0,0.0,0.0,0.0,0.0,0.0
98,2018,48,27440.0,0.0,0.0,27151.7,0.0,0.0
98,2018,51,45000.0,0.0,10000.0,17802.57,0.0,0.0
98,2018,53,20000.0,0.0,0.0,0.0,0.0,0.0
98,2018,54,0.0,0.0,0.0,300000.0,0.0,0.0
98,2019,34,617439.0,0.0,0.0,572720.08,7.0,7.0
98,2019,35,500000.0,0.0,0.0,828411.98,0.0,0.0
98,2019,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2019,37,128180.0,0.0,0.0,50797.29,0.0,0.0
98,2019,38,228000.0,0.0,0.0,209000.0,0.0,0.0
98,2019,39,19113.9,0.0,0.0,32100.359999999997,0.0,0.0
98,2019,40,60000.0,0.0,0.0,60000.0,0.0,0.0
98,2019,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2019,42,9000.0,0.0,0.0,0.0,0.0,0.0
98,2019,43,11600.0,0.0,0.0,13840.0,0.0,0.0
98,2019,45,1375.0,0.0,0.0,0.0,0.0,0.0
98,2019,47,14500.0,0.0,0.0,0.0,0.0,0.0
98,2019,48,40000.0,0.0,0.0,65927.85,0.0,0.0
98,2019,51,66277.5,0.0,0.0,17235.62,0.0,0.0
98,2019,53,29000.0,0.0,0.0,19524.98,0.0,0.0
98,2020,34,1033513.2,0.0,0.0,720208.13,7.0,7.0
98,2020,35,900000.0,0.0,0.0,1112125.26,0.0,0.0
98,2020,36,1000.0,0.0,0.0,0.0,0.0,0.0
98,2020,37,128180.0,0.0,0.0,87045.79000000001,0.0,0.0
98,2020,38,420000.0,0.0,0.0,420000.0,0.0,0.0
98,2020,39,557715.0,0.0,0.0,0.0,0.0,0.0
98,2020,40,90000.0,0.0,0.0,82500.0,0.0,0.0
98,2020,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2020,42,60000.0,0.0,0.0,19000.0,0.0,0.0
98,2020,43,16820.0,0.0,0.0,9500.0,0.0,0.0
98,2020,45,1750.0,0.0,0.0,0.0,0.0,0.0
98,2020,47,21025.0,0.0,0.0,0.0,0.0,0.0
98,2020,48,78212.0,0.0,0.0,148670.37,0.0,0.0
98,2020,51,40000.0,0.0,0.0,30560.940000000002,0.0,0.0
98,2020,53,42050.0,0.0,0.0,23509.44,0.0,0.0
98,2021,34,1358306.36,0.0,0.0,1080574.92,7.0,7.0
98,2021,35,1170000.0,800000.0,0.0,2333672.44,0.0,0.0
98,2021,36,1300.0,0.0,0.0,0.0,0.0,0.0
98,2021,37,166634.0,0.0,0.0,42638.51,0.0,0.0
98,2021,38,525000.0,0.0,0.0,481250.0,0.0,0.0
98,2021,39,725029.49,0.0,0.0,0.0,0.0,0.0
98,2021,40,117000.0,0.0,0.0,107250.0,0.0,0.0
98,2021,41,5000.0,0.0,0.0,0.0,0.0,0.0
98,2021,42,60000.0,0.0,0.0,0.0,0.0,0.0
98,2021,43,21866.0,10000.0,0.0,12980.0,0.0,0.0
98,2021,47,21025.0,200000.0,0.0,209500.0,0.0,0.0
98,2021,48,101675.6,70000.0,0.0,207434.16999999998,0.0,0.0
98,2021,50,0.0,1200000.0,0.0,1169566.4,0.0,0.0
98,2021,51,52000.0,0.0,0.0,51983.51,0.0,0.0
98,2021,53,54665.0,0.0,0.0,40020.17,0.0,0.0
98,2021,55,0.0,0.0,0.0,0.0,0.0,0.0
98,2022,34,1984283.0,0.0,0.0,1720077.85,7.0,7.0
98,2022,35,3958000.0,0.0,0.0,3865645.0,0.0,0.0
98,2022,36,1820.0,0.0,0.0,0.0,0.0,0.0
98,2022,37,233287.0,0.0,0.0,110551.65,0.0,0.0
98,2022,38,735000.0,0.0,0.0,743100.0,0.0,0.0
98,2022,39,1015041.0,0.0,0.0,0.0,0.0,0.0
98,2022,40,169650.0,0.0,0.0,169644.0,0.0,0.0
98,2022,41,5000.0,0.0,0.0,34000.0,0.0,0.0
98,2022,42,60000.0,0.0,0.0,53500.0,0.0,0.0
98,2022,43,44612.0,0.0,0.0,43922.97,0.0,0.0
98,2022,45,20000.0,0.0,0.0,0.0,0.0,0.0
98,2022,47,221025.0,0.0,0.0,0.0,0.0,0.0
98,2022,48,240345.0,0.0,0.0,143952.48,0.0,0.0
98,2022,51,72800.0,0.0,0.0,63660.8,0.0,0.0
98,2022,53,76531.0,0.0,0.0,64927.47,0.0,0.0
98,2023,34,3983305.0,0.0,0.0,3659148.97,7.0,7.0
98,2023,35,6716000.0,284000.0,0.0,10104690.81,0.0,0.0
98,2023,36,3640.0,0.0,0.0,0.0,0.0,0.0
98,2023,37,501567.0,0.0,0.0,256920.84,0.0,0.0
98,2023,38,1514700.0,0.0,0.0,1514700.0,0.0,0.0
98,2023,39,200000.0,0.0,0.0,0.0,0.0,0.0
98,2023,40,349488.0,0.0,0.0,320364.0,0.0,0.0
98,2023,41,10000.0,0.0,0.0,0.0,0.0,0.0
98,2023,42,120000.0,0.0,0.0,0.0,0.0,0.0
98,2023,43,89224.0,0.0,0.0,3074.0,0.0,0.0
98,2023,45,20000.0,0.0,0.0,0.0,0.0,0.0
98,2023,47,331537.5,0.0,0.0,156000.0,0.0,0.0
98,2023,48,480690.0,100000.0,0.0,784283.4,0.0,0.0
98,2023,51,145600.0,54400.0,0.0,171250.65,0.0,0.0
98,2023,53,153062.0,0.0,0.0,110517.75,0.0,0.0
98,2023,55,0.0,0.0,0.0,0.0,0.0,0.0
98,2024,34,11964654.0,0.0,0.0,9405432.31,7.0,7.0
98,2024,35,18900000.0,0.0,0.0,24129444.990000002,0.0,0.0
98,2024,36,3640.0,0.0,0.0,0.0,0.0,0.0
98,2024,37,1354230.0,0.0,0.0,998511.19,0.0,0.0
98,2024,38,4089690.0,0.0,0.0,3408075.0,0.0,0.0
98,2024,39,200000.0,0.0,0.0,0.0,0.0,0.0
98,2024,40,943617.0,0.0,0.0,786340.0,0.0,0.0
98,2024,41,27000.0,0.0,0.0,18000.0,0.0,0.0
98,2024,42,324000.0,0.0,0.0,44924.0,0.0,0.0
98,2024,43,240904.0,0.0,0.0,447000.0,0.0,0.0
98,2024,45,20000.0,0.0,0.0,0.0,0.0,0.0
98,2024,47,895151.0,0.0,0.0,21000.0,0.0,0.0
98,2024,48,1567863.0,0.0,0.0,1535586.08,0.0,0.0
98,2024,51,540000.0,0.0,0.0,123817.46000000002,0.0,0.0
98,2024,53,413267.0,0.0,0.0,0.0,0.0,0.0
98,2025,34,31122839.0,0.0,0.0,0.0,7.0,7.0
98,2025,35,49140000.0,0.0,0.0,0.0,0.0,0.0
98,2025,36,3640.0,0.0,0.0,0.0,0.0,0.0
98,2025,37,3520998.0,0.0,0.0,0.0,0.0,0.0
98,2025,38,10633194.0,0.0,0.0,0.0,0.0,0.0
98,2025,39,200000.0,0.0,0.0,0.0,0.0,0.0
98,2025,40,2453404.0,0.0,0.0,0.0,0.0,0.0
98,2025,41,70200.0,0.0,0.0,0.0,0.0,0.0
98,2025,42,842400.0,0.0,0.0,0.0,0.0,0.0
98,2025,43,626350.0,0.0,0.0,0.0,0.0,0.0
98,2025,45,20000.0,0.0,0.0,0.0,0.0,0.0
98,2025,47,2327392.0,0.0,0.0,0.0,0.0,0.0
98,2025,48,4076443.0,0.0,0.0,0.0,0.0,0.0
98,2025,51,1404000.0,0.0,0.0,0.0,0.0,0.0
98,2025,53,1074494.0,0.0,0.0,0.0,0.0,0.0
99,2015,34,322500.0,0.0,0.0,0.0,7.0,7.0
99,2015,35,90000.0,0.0,0.0,0.0,0.0,0.0
99,2015,36,1250.0,0.0,0.0,0.0,0.0,0.0
99,2015,37,36400.0,0.0,0.0,0.0,0.0,0.0
99,2015,38,54600.0,0.0,0.0,0.0,0.0,0.0
99,2015,40,18480.0,0.0,0.0,0.0,0.0,0.0
99,2015,41,0.0,1000.0,0.0,0.0,0.0,0.0
99,2015,42,12500.0,0.0,0.0,0.0,0.0,0.0
99,2015,43,4375.0,3000.0,0.0,0.0,0.0,0.0
